,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Adj Close
2024-07-22 10:23:00-04:00,552.4550170898438,552.5,552.2199707,552.3499755859375,42709.0,0.0,0.0,0.0,
2024-07-22 10:24:00-04:00,552.3599853515625,552.6300048828125,552.3599853515625,552.6300048828125,46728.0,0.0,0.0,0.0,
2024-07-22 10:25:00-04:00,552.6400146484375,552.7700195,552.5,552.5250244140625,96818.0,0.0,0.0,0.0,
2024-07-22 10:26:00-04:00,552.5300293,552.75,552.5200195,552.6950073242188,90471.0,0.0,0.0,0.0,
2024-07-22 10:27:00-04:00,552.6900024414062,552.7100219726562,552.4699707,552.6199951171875,57140.0,0.0,0.0,0.0,
2024-07-22 10:28:00-04:00,552.6300048828125,553.1099853515625,552.6199951171875,553.1099853515625,94996.0,0.0,0.0,0.0,
2024-07-22 10:29:00-04:00,553.1287231445312,553.2000122070312,553.0700073242188,553.2000122070312,65002.0,0.0,0.0,0.0,
2024-07-22 10:30:00-04:00,553.2100219726562,553.2199707,552.7999877929688,552.9799805,65653.0,0.0,0.0,0.0,
2024-07-22 10:31:00-04:00,552.9799805,553.0004883,552.7550048828125,552.9000244140625,55856.0,0.0,0.0,0.0,
2024-07-22 10:32:00-04:00,552.9099731445312,553.1049805,552.8900146484375,552.9799805,51940.0,0.0,0.0,0.0,
2024-07-22 10:33:00-04:00,552.9799805,553.1500244140625,552.8200073242188,553.1300048828125,51465.0,0.0,0.0,0.0,
2024-07-22 10:34:00-04:00,553.1300048828125,553.4849853515625,553.1240234,553.4600219726562,71540.0,0.0,0.0,0.0,
2024-07-22 10:35:00-04:00,553.4619750976562,553.7399291992188,553.3901977539062,553.7100219726562,120342.0,0.0,0.0,0.0,
2024-07-22 10:36:00-04:00,553.7100219726562,553.7399902,553.4299926757812,553.4600219726562,88167.0,0.0,0.0,0.0,
2024-07-22 10:37:00-04:00,553.4699707,553.6900024414062,553.4299926757812,553.6900024414062,48831.0,0.0,0.0,0.0,
2024-07-22 10:38:00-04:00,553.6900024414062,553.8800048828125,553.5800170898438,553.8104248046875,132559.0,0.0,0.0,0.0,
2024-07-22 10:39:00-04:00,553.8200073242188,554.1702880859375,553.8200073242188,554.0700073242188,269751.0,0.0,0.0,0.0,
2024-07-22 10:40:00-04:00,554.0700073242188,554.3200073242188,554.0200195,554.1900024414062,98082.0,0.0,0.0,0.0,
2024-07-22 10:41:00-04:00,554.1900024414062,554.3300170898438,553.9799805,554.0100098,124608.0,0.0,0.0,0.0,
2024-07-22 10:42:00-04:00,554.0300293,554.2800293,553.9899902,554.2312012,92942.0,0.0,0.0,0.0,
2024-07-22 10:43:00-04:00,554.2399902,554.3250122070312,554.1799926757812,554.2199707,131970.0,0.0,0.0,0.0,
2024-07-22 10:44:00-04:00,554.2301025390625,554.3499755859375,554.1900024414062,554.3499755859375,53970.0,0.0,0.0,0.0,
2024-07-22 10:45:00-04:00,554.3599853515625,554.4000244140625,554.0900268554688,554.1199951171875,95994.0,0.0,0.0,0.0,
2024-07-22 10:46:00-04:00,554.1199951171875,554.2000122070312,553.9799805,554.1599731445312,103719.0,0.0,0.0,0.0,
2024-07-22 10:47:00-04:00,554.1495971679688,554.2999877929688,554.1099853515625,554.2401123046875,58030.0,0.0,0.0,0.0,
2024-07-22 10:48:00-04:00,554.2600098,554.4299926757812,554.0900268554688,554.1378173828125,73666.0,0.0,0.0,0.0,
2024-07-22 10:49:00-04:00,554.1199951171875,554.1300048828125,553.9135742,554.0239868164062,69057.0,0.0,0.0,0.0,
2024-07-22 10:50:00-04:00,554.0200195,554.0399780273438,553.6049805,553.7299805,85177.0,0.0,0.0,0.0,
2024-07-22 10:51:00-04:00,553.6865234,553.7299805,553.4600219726562,553.4600219726562,67667.0,0.0,0.0,0.0,
2024-07-22 10:52:00-04:00,553.4595947265625,553.8098754882812,553.3599853515625,553.8098754882812,93896.0,0.0,0.0,0.0,
2024-07-22 10:53:00-04:00,553.7999877929688,553.8699951171875,553.5300293,553.5300293,55251.0,0.0,0.0,0.0,
2024-07-22 10:54:00-04:00,553.5599975585938,553.75,553.5,553.6199951171875,59350.0,0.0,0.0,0.0,
2024-07-22 10:57:00-04:00,553.9500122070312,554.0499877929688,553.9500122070312,553.9998779296875,169935.0,0.0,0.0,0.0,
2024-07-22 10:58:00-04:00,554.0,554.0861206054688,553.8800048828125,553.8800048828125,49480.0,0.0,0.0,0.0,
2024-07-22 10:59:00-04:00,553.8800048828125,553.8800048828125,553.5700073242188,553.7700195,92622.0,0.0,0.0,0.0,
2024-07-22 11:00:00-04:00,553.7600098,553.9099731445312,553.6749877929688,553.875,48153.0,0.0,0.0,0.0,
2024-07-22 11:01:00-04:00,553.8499755859375,554.0499877929688,553.8300170898438,553.9500122070312,52638.0,0.0,0.0,0.0,
2024-07-22 11:02:00-04:00,553.9199829101562,554.0319824,553.8400268554688,554.0319824,68704.0,0.0,0.0,0.0,
2024-07-22 11:03:00-04:00,554.0499877929688,554.1699219,554.0,554.0800170898438,51324.0,0.0,0.0,0.0,
2024-07-22 11:04:00-04:00,554.0650024414062,554.3790893554688,554.0650024414062,554.371582,110763.0,0.0,0.0,0.0,
2024-07-22 11:05:00-04:00,554.3703002929688,554.4000244140625,554.2299805,554.3400268554688,69732.0,0.0,0.0,0.0,
2024-07-22 11:06:00-04:00,554.3250122070312,554.4600219726562,554.2199707,554.2600098,91005.0,0.0,0.0,0.0,
2024-07-22 11:07:00-04:00,554.2800293,554.3699951171875,554.2700195,554.3200073242188,40831.0,0.0,0.0,0.0,
2024-07-22 11:08:00-04:00,554.3200073242188,554.3300170898438,553.8499755859375,553.8499755859375,68531.0,0.0,0.0,0.0,
2024-07-22 11:09:00-04:00,553.8400268554688,553.8800048828125,552.8400268554688,552.8400268554688,280217.0,0.0,0.0,0.0,
2024-07-22 11:10:00-04:00,552.8499755859375,553.1500244140625,552.7899780273438,553.0999755859375,162758.0,0.0,0.0,0.0,
2024-07-22 11:11:00-04:00,553.0999755859375,553.2100219726562,552.8800048828125,552.9299926757812,70352.0,0.0,0.0,0.0,
2024-07-22 11:12:00-04:00,552.9299926757812,553.1798706054688,552.8099975585938,552.8200073242188,85740.0,0.0,0.0,0.0,
2024-07-22 11:13:00-04:00,552.8101196289062,553.2249755859375,552.8099975585938,553.2000122070312,67839.0,0.0,0.0,0.0,
2024-07-22 11:14:00-04:00,553.2199707,553.6024780273438,553.2100219726562,553.3701172,123834.0,0.0,0.0,0.0,
2024-07-22 11:15:00-04:00,553.3499755859375,553.619873,553.3300170898438,553.4000244140625,64027.0,0.0,0.0,0.0,
2024-07-22 11:16:00-04:00,553.3900146484375,553.4249877929688,552.4799805,552.7896118164062,142856.0,0.0,0.0,0.0,
2024-07-22 11:17:00-04:00,552.7999877929688,552.9193725585938,552.5999755859375,552.7199707,69058.0,0.0,0.0,0.0,
2024-07-22 11:18:00-04:00,552.7600098,553.0,552.7600098,552.8800048828125,59851.0,0.0,0.0,0.0,
2024-07-22 11:19:00-04:00,552.8800048828125,552.8800048828125,552.5700073242188,552.6300048828125,106035.0,0.0,0.0,0.0,
2024-07-22 11:20:00-04:00,552.6400146484375,552.7700195,552.4619750976562,552.6400146484375,78137.0,0.0,0.0,0.0,
2024-07-22 11:21:00-04:00,552.6199951171875,552.7540893554688,552.5,552.75,67830.0,0.0,0.0,0.0,
2024-07-22 11:22:00-04:00,552.7199707,552.8400268554688,552.6099853515625,552.7199707,46107.0,0.0,0.0,0.0,
2024-07-22 11:23:00-04:00,552.7299805,552.7299805,552.0,552.1599731445312,140458.0,0.0,0.0,0.0,
2024-07-22 11:24:00-04:00,552.1586303710938,552.1699829101562,551.7999877929688,551.9699707,130323.0,0.0,0.0,0.0,
2024-07-22 11:25:00-04:00,551.9899902,552.0499877929688,551.8699951171875,551.8699951171875,102273.0,0.0,0.0,0.0,
2024-07-22 11:26:00-04:00,551.8900146484375,552.25,551.8400268554688,552.1599731445312,146016.0,0.0,0.0,0.0,
2024-07-22 11:27:00-04:00,552.1500244140625,552.3400268554688,552.0800170898438,552.1599731445312,113027.0,0.0,0.0,0.0,
2024-07-22 11:28:00-04:00,552.1500244140625,552.1900024414062,551.7000122070312,551.7600098,80730.0,0.0,0.0,0.0,
2024-07-22 11:29:00-04:00,551.75,551.9000244140625,551.6998901367188,551.7399902,66932.0,0.0,0.0,0.0,
2024-07-22 11:30:00-04:00,551.75,551.7800293,551.4099731445312,551.6788940429688,114695.0,0.0,0.0,0.0,
2024-07-22 11:31:00-04:00,551.6699829101562,551.7199707,551.4650268554688,551.6199951171875,69477.0,0.0,0.0,0.0,
2024-07-22 11:32:00-04:00,551.6099853515625,551.7094727,551.4699707,551.5805053710938,90407.0,0.0,0.0,0.0,
2024-07-22 11:33:00-04:00,551.5999755859375,551.7020263671875,551.2800293,551.5100098,135709.0,0.0,0.0,0.0,
2024-07-22 11:34:00-04:00,551.5200195,551.6900024414062,551.3900146484375,551.5349731445312,128255.0,0.0,0.0,0.0,
2024-07-22 11:35:00-04:00,551.6699829101562,551.6699829101562,551.6699829101562,551.6699829101562,89673.0,0.0,0.0,0.0,
2024-07-22 11:36:00-04:00,551.6599731445312,551.6599731445312,551.3800048828125,551.4400024414062,62814.0,0.0,0.0,0.0,
2024-07-22 11:37:00-04:00,551.4299926757812,551.6500244140625,551.4199829101562,551.5999755859375,146451.0,0.0,0.0,0.0,
2024-07-22 11:38:00-04:00,551.6099853515625,551.6799926757812,551.4099731445312,551.4099731445312,66362.0,0.0,0.0,0.0,
2024-07-22 11:39:00-04:00,551.4400024414062,551.75,551.4100952148438,551.7000122070312,51372.0,0.0,0.0,0.0,
2024-07-22 11:40:00-04:00,551.6900024414062,551.75,551.4400024414062,551.5150146484375,55320.0,0.0,0.0,0.0,
2024-07-22 11:41:00-04:00,551.5200195,551.5900268554688,551.0200195,551.2700195,211095.0,0.0,0.0,0.0,
2024-07-22 11:42:00-04:00,551.2199707,551.4299926757812,551.2199707,551.3400268554688,59741.0,0.0,0.0,0.0,
2024-07-22 11:43:00-04:00,551.3599853515625,551.5798950195312,551.2700195,551.5510864257812,41734.0,0.0,0.0,0.0,
2024-07-22 11:44:00-04:00,551.5750122070312,551.6799926757812,551.4749755859375,551.5599975585938,54062.0,0.0,0.0,0.0,
2024-07-22 11:45:00-04:00,551.5599975585938,551.5599975585938,551.1400146484375,551.1799926757812,51789.0,0.0,0.0,0.0,
2024-07-22 11:46:00-04:00,551.1400756835938,551.3300170898438,551.0900268554688,551.3200073242188,105703.0,0.0,0.0,0.0,
2024-07-22 11:47:00-04:00,551.2899780273438,551.5700073242188,551.2199096679688,551.5700073242188,60596.0,0.0,0.0,0.0,
2024-07-22 11:48:00-04:00,551.5798950195312,551.5800170898438,551.2349853515625,551.3198852539062,38647.0,0.0,0.0,0.0,
2024-07-22 11:49:00-04:00,551.3150024414062,551.5200195,551.2700195,551.3200073242188,48000.0,0.0,0.0,0.0,
2024-07-22 11:50:00-04:00,551.2999877929688,551.4291992,551.1300048828125,551.3900146484375,44870.0,0.0,0.0,0.0,
2024-07-22 11:51:00-04:00,551.3900146484375,551.4400024414062,551.2000122070312,551.3699951171875,58656.0,0.0,0.0,0.0,
2024-07-22 11:52:00-04:00,551.3549805,551.7399291992188,551.3549805,551.7199707,67154.0,0.0,0.0,0.0,
2024-07-22 11:53:00-04:00,551.7399291992188,551.8649902,551.6599731445312,551.7399902,72896.0,0.0,0.0,0.0,
2024-07-22 11:54:00-04:00,551.7299805,551.9000244140625,551.5700073242188,551.8499755859375,69078.0,0.0,0.0,0.0,
2024-07-22 11:55:00-04:00,551.8400268554688,551.8400268554688,551.5900879,551.5999755859375,62081.0,0.0,0.0,0.0,
2024-07-22 11:56:00-04:00,551.6300048828125,551.75,551.5800170898438,551.6599731445312,38132.0,0.0,0.0,0.0,
2024-07-22 11:57:00-04:00,551.6550903320312,551.8699951171875,551.6550903320312,551.8599853515625,55224.0,0.0,0.0,0.0,
2024-07-22 11:58:00-04:00,551.8699951171875,551.8699951171875,551.6900024414062,551.7600098,10618.0,0.0,0.0,0.0,
2024-07-22 11:59:00-04:00,551.8103027,551.8499755859375,551.7100219726562,551.7600098,72733.0,0.0,0.0,0.0,
2024-07-22 12:00:00-04:00,551.7399902,551.9899902,551.6799926757812,551.8988037109375,71488.0,0.0,0.0,0.0,
2024-07-22 12:01:00-04:00,551.8900146484375,551.9400024414062,551.6199951171875,551.9199829101562,105583.0,0.0,0.0,0.0,
2024-07-22 12:02:00-04:00,551.9199829101562,551.9700927734375,551.7700195,551.8950195,27775.0,0.0,0.0,0.0,
2024-07-22 12:03:00-04:00,551.9000244140625,551.9299926757812,551.7199707,551.75,29937.0,0.0,0.0,0.0,
2024-07-22 12:04:00-04:00,551.7999877929688,551.7999877929688,551.4199829101562,551.4400024414062,60749.0,0.0,0.0,0.0,
2024-07-22 12:05:00-04:00,551.4400024414062,551.5800170898438,551.3101196289062,551.4287109,137932.0,0.0,0.0,0.0,
2024-07-22 12:06:00-04:00,551.3300170898438,551.6799926757812,551.2805176,551.5999755859375,39120.0,0.0,0.0,0.0,
2024-07-22 12:07:00-04:00,551.7119750976562,551.8099975585938,551.4924926757812,551.7119750976562,24179.0,0.0,0.0,0.0,
2024-07-22 12:08:00-04:00,551.6900024414062,552.1199951171875,551.6799926757812,552.0800170898438,81322.0,0.0,0.0,0.0,
2024-07-22 12:09:00-04:00,552.0999755859375,552.2199707,552.0399780273438,552.1199951171875,66414.0,0.0,0.0,0.0,
2024-07-22 12:10:00-04:00,552.1099853515625,552.3200073242188,552.0599975585938,552.25,65349.0,0.0,0.0,0.0,
2024-07-22 12:11:00-04:00,552.2299805,552.2999877929688,552.1149902,552.1300048828125,38030.0,0.0,0.0,0.0,
2024-07-22 12:12:00-04:00,552.1101074,552.1900024414062,552.0999755859375,552.1099243164062,14648.0,0.0,0.0,0.0,
2024-07-22 12:13:00-04:00,552.0999755859375,552.1699829101562,551.8599853515625,552.0100098,40357.0,0.0,0.0,0.0,
2024-07-22 12:14:00-04:00,552.0200195,552.0883178710938,552.0,552.0499877929688,10822.0,0.0,0.0,0.0,
2024-07-22 12:15:00-04:00,552.0700073242188,552.1099853515625,552.0100098,552.0200195,31554.0,0.0,0.0,0.0,
2024-07-22 12:16:00-04:00,552.0200195,552.25,552.0200195,552.2000122070312,22627.0,0.0,0.0,0.0,
2024-07-22 12:17:00-04:00,552.0200195,552.2600098,552.0200195,552.0200195,16181.0,0.0,0.0,0.0,
2024-07-22 12:18:00-04:00,552.0100098,552.3200073242188,552.0100098,552.25,33066.0,0.0,0.0,0.0,
2024-07-22 12:19:00-04:00,552.25,552.3800048828125,552.2000122070312,552.3400268554688,30022.0,0.0,0.0,0.0,
2024-07-22 12:20:00-04:00,552.3449707,552.3999023,552.2550048828125,552.2700195,36419.0,0.0,0.0,0.0,
2024-07-22 12:21:00-04:00,552.2399902,552.3400268554688,552.2199707,552.3099975585938,28298.0,0.0,0.0,0.0,
2024-07-22 12:22:00-04:00,552.3099975585938,552.3800048828125,552.2899780273438,552.3400268554688,39536.0,0.0,0.0,0.0,
2024-07-22 12:23:00-04:00,552.3300170898438,552.4199829101562,552.3200073242188,552.3900146484375,19019.0,0.0,0.0,0.0,
2024-07-22 12:24:00-04:00,552.3599853515625,552.3676758,552.1400146484375,552.2600098,26475.0,0.0,0.0,0.0,
2024-07-22 12:25:00-04:00,552.2399902,552.3400268554688,552.2100219726562,552.2600098,18050.0,0.0,0.0,0.0,
2024-07-22 12:26:00-04:00,552.2349853515625,552.2999877929688,552.1799926757812,552.1799926757812,61613.0,0.0,0.0,0.0,
2024-07-22 12:27:00-04:00,552.1799926757812,552.2899780273438,552.1699219,552.2199707,21471.0,0.0,0.0,0.0,
2024-07-22 12:28:00-04:00,552.2299805,552.2299805,551.9899902,552.0700073242188,57755.0,0.0,0.0,0.0,
2024-07-22 12:29:00-04:00,552.0341186523438,552.1599731445312,551.9899902,552.1450195,45179.0,0.0,0.0,0.0,
2024-07-22 12:30:00-04:00,552.1099853515625,552.2199707,552.0499877929688,552.0999755859375,17257.0,0.0,0.0,0.0,
2024-07-22 12:31:00-04:00,552.0499877929688,552.0499877929688,551.8699951171875,551.9600219726562,53037.0,0.0,0.0,0.0,
2024-07-22 12:32:00-04:00,551.9699707,552.0,551.8150024414062,551.9299926757812,35623.0,0.0,0.0,0.0,
2024-07-22 12:33:00-04:00,551.9099731445312,551.9680176,551.8004150390625,551.9199829101562,57017.0,0.0,0.0,0.0,
2024-07-22 12:34:00-04:00,551.9099731445312,552.2150268554688,551.8300170898438,552.2100219726562,34051.0,0.0,0.0,0.0,
2024-07-22 12:35:00-04:00,552.1799926757812,552.2800293,552.1400146484375,552.2600098,51031.0,0.0,0.0,0.0,
2024-07-22 12:36:00-04:00,552.2700195,552.4899902,552.25,552.4600219726562,70283.0,0.0,0.0,0.0,
2024-07-22 12:37:00-04:00,552.4299926757812,552.4699707,552.3400268554688,552.4199829101562,40459.0,0.0,0.0,0.0,
2024-07-22 12:38:00-04:00,552.4099731445312,552.4799805,552.4000244140625,552.4699707,36310.0,0.0,0.0,0.0,
2024-07-22 12:39:00-04:00,552.4899902,552.5300293,552.4099731445312,552.4699707,39890.0,0.0,0.0,0.0,
2024-07-22 12:40:00-04:00,552.4249877929688,552.4249877929688,552.4249877929688,552.4249877929688,43344.0,0.0,0.0,0.0,
2024-07-22 12:41:00-04:00,552.4500122070312,552.4899902,552.3900146484375,552.4799805,22569.0,0.0,0.0,0.0,
2024-07-22 12:42:00-04:00,552.4802246,552.5300293,552.4000244140625,552.4899902,27312.0,0.0,0.0,0.0,
2024-07-22 12:43:00-04:00,552.4799805,552.4899902,552.4050293,552.4500122070312,28347.0,0.0,0.0,0.0,
2024-07-22 12:44:00-04:00,552.4500122070312,552.6199951171875,552.4500122070312,552.5900268554688,176874.0,0.0,0.0,0.0,
2024-07-22 12:45:00-04:00,552.5800170898438,552.6199951171875,552.3400268554688,552.3800048828125,58659.0,0.0,0.0,0.0,
2024-07-22 12:46:00-04:00,552.3800048828125,552.5200195,552.3800048828125,552.5200195,24089.0,0.0,0.0,0.0,
2024-07-22 12:47:00-04:00,552.5,552.6500244140625,552.4600219726562,552.4600219726562,61707.0,0.0,0.0,0.0,
2024-07-22 12:48:00-04:00,552.4899902,552.5895996,552.4400024414062,552.5499877929688,21730.0,0.0,0.0,0.0,
2024-07-22 12:49:00-04:00,552.5399780273438,552.6849975585938,552.5399780273438,552.6500244140625,40356.0,0.0,0.0,0.0,
2024-07-22 12:50:00-04:00,552.6699829101562,552.7399902,552.6099243164062,552.7399902,42582.0,0.0,0.0,0.0,
2024-07-22 12:51:00-04:00,552.7449951171875,553.0349731445312,552.7399902,553.0300293,86150.0,0.0,0.0,0.0,
2024-07-22 12:52:00-04:00,553.0025024414062,553.3200073242188,553.0025024414062,553.25,123147.0,0.0,0.0,0.0,
2024-07-22 12:53:00-04:00,553.2399902,553.4699707,553.2299805,553.4600219726562,91986.0,0.0,0.0,0.0,
2024-07-22 12:54:00-04:00,553.4600219726562,553.4899902,553.3300170898438,553.4299926757812,47120.0,0.0,0.0,0.0,
2024-07-22 12:55:00-04:00,553.4500122070312,553.7000122070312,553.3762817382812,553.6500244140625,74141.0,0.0,0.0,0.0,
2024-07-22 12:56:00-04:00,553.6699829101562,553.7800293,553.5700073242188,553.6099853515625,47409.0,0.0,0.0,0.0,
2024-07-22 12:57:00-04:00,553.6099853515625,553.6099853515625,553.4099731445312,553.5499877929688,58671.0,0.0,0.0,0.0,
2024-07-22 12:58:00-04:00,553.5499877929688,553.5800170898438,553.4000244140625,553.4099731445312,40484.0,0.0,0.0,0.0,
2024-07-22 12:59:00-04:00,553.4199829101562,553.5599975585938,553.2601928710938,553.5313720703125,74924.0,0.0,0.0,0.0,
2024-07-22 13:00:00-04:00,553.5499877929688,553.7399902,553.5499877929688,553.6199951171875,92840.0,0.0,0.0,0.0,
2024-07-22 13:01:00-04:00,553.6138916015625,553.7849731445312,553.6099853515625,553.7399902,42444.0,0.0,0.0,0.0,
2024-07-22 13:02:00-04:00,553.75,553.8300170898438,553.6699829101562,553.7098999023438,51871.0,0.0,0.0,0.0,
2024-07-22 13:03:00-04:00,553.7100219726562,553.9299926757812,553.6906127929688,553.8200073242188,90823.0,0.0,0.0,0.0,
2024-07-22 13:04:00-04:00,553.8200073242188,553.9799194335938,553.8200073242188,553.9799194335938,42228.0,0.0,0.0,0.0,
2024-07-22 13:05:00-04:00,553.9799805,554.1298217773438,553.9699707,554.0650024414062,102769.0,0.0,0.0,0.0,
2024-07-22 13:06:00-04:00,554.0700073242188,554.1900024414062,553.8449707,553.9600830078125,90077.0,0.0,0.0,0.0,
2024-07-22 13:07:00-04:00,553.9852294921875,554.0999755859375,553.9600219726562,554.0599975585938,34971.0,0.0,0.0,0.0,
